DateTime,Media_Temperatura,Low_Temp,High_Temp,Media_Umidita,Date,Numero_Insetti,Nuove_Catture
2024-08-10 11:00:00,37.95,37,"38,5","31,49",2024-08-10,0,0
2024-08-10 12:00:00,38.35,"37,6",39,"30,62",2024-08-10,0,0
2024-08-10 13:00:00,38.43,"37,7","39,3","31,14",2024-08-10,0,0
2024-08-10 14:00:00,39.23,"37,7","40,1","31,18",2024-08-10,0,0
2024-08-10 15:00:00,38.63,"37,6","39,5","32,64",2024-08-10,0,0
2024-08-10 16:00:00,38.75,"38,1","39,3","32,22",2024-08-10,0,0
2024-08-10 17:00:00,37.69,"36,9","38,9","38,46",2024-08-10,0,0
2024-08-10 18:00:00,35.95,"34,8","36,6","42,05",2024-08-10,0,0
2024-08-10 19:00:00,34.67,"34,3","35,2","42,49",2024-08-10,0,0
2024-08-10 20:00:00,31.5,"29,2","33,6","50,75",2024-08-10,0,0
2024-08-10 21:00:00,27.49,"26,1","28,8","61,48",2024-08-10,0,0
2024-08-10 22:00:00,25.17,"24,7","25,9","68,17",2024-08-10,0,0
2024-08-10 23:00:00,24.02,"23,5","24,6","70,14",2024-08-10,0,0
2024-08-11 00:00:00,23.05,"22,8","23,4","71,76",2024-08-11,0,0
2024-08-11 01:00:00,22.44,"22,2","22,7","72,4",2024-08-11,0,0
2024-08-11 02:00:00,21.98,"21,7","22,2","74,59",2024-08-11,0,0
2024-08-11 03:00:00,21.35,"21,1","21,6","77,51",2024-08-11,0,0
2024-08-11 04:00:00,20.82,"20,7",21,"80,63",2024-08-11,0,0
2024-08-11 05:00:00,20.88,"20,8",21,"82,09",2024-08-11,0,0
2024-08-11 06:00:00,20.61,"20,5","20,9","83,61",2024-08-11,0,0
2024-08-11 07:00:00,21.13,"20,6",22,"83,65",2024-08-11,0,0
2024-08-11 08:00:00,25.35,"22,4","28,8","71,88",2024-08-11,0,0
2024-08-11 09:00:00,32.99,"29,7","34,4","48,44",2024-08-11,0,0
2024-08-11 10:00:00,36.26,"34,8","38,1","37,56",2024-08-11,0,0
2024-08-11 11:00:00,37.86,"37,2","38,4","32,87",2024-08-11,0,0
2024-08-11 12:00:00,38.81,"38,3","39,3","31,38",2024-08-11,0,0
2024-08-11 13:00:00,39.15,"37,9",40,"31,55",2024-08-11,0,0
2024-08-11 14:00:00,38.31,"37,7","39,2","34,47",2024-08-11,0,0
2024-08-11 15:00:00,38.77,"37,9","39,4","34,84",2024-08-11,0,0
2024-08-11 16:00:00,37.36,"36,9","37,8","39,45",2024-08-11,0,0
2024-08-11 17:00:00,37.18,"36,3","37,9","38,45",2024-08-11,0,0
2024-08-11 18:00:00,36.41,"35,7","37,3","39,75",2024-08-11,0,0
2024-08-11 19:00:00,35.02,34,"35,9","41,88",2024-08-11,0,0
2024-08-11 20:00:00,31.87,30,"33,5","49,31",2024-08-11,0,0
2024-08-11 21:00:00,28.13,"26,7","29,7","58,95",2024-08-11,0,0
2024-08-11 22:00:00,25.49,"24,7","26,4","67,23",2024-08-11,0,0
2024-08-11 23:00:00,24.56,"24,4","24,7","70,28",2024-08-11,0,0
2024-08-12 00:00:00,23.98,"23,6","24,4",71,2024-08-12,0,0
2024-08-12 01:00:00,23.33,"23,2","23,5","71,24",2024-08-12,0,0
2024-08-12 02:00:00,22.78,"22,3","23,4","72,42",2024-08-12,0,0
2024-08-12 03:00:00,21.89,"21,7","22,1","76,02",2024-08-12,0,0
2024-08-12 04:00:00,21.66,"21,4","21,8",78,2024-08-12,0,0
2024-08-12 05:00:00,21.22,"21,1","21,4","80,17",2024-08-12,0,0
2024-08-12 06:00:00,21.15,21,"21,3","81,1",2024-08-12,0,0
2024-08-12 07:00:00,21.56,"21,2","22,2","80,4",2024-08-12,0,0
2024-08-12 08:00:00,25.3,"22,4","29,1","69,55",2024-08-12,0,0
2024-08-12 09:00:00,33.54,"29,7","35,6","44,38",2024-08-12,0,0
2024-08-12 10:00:00,36.94,36,"37,5","37,1",2024-08-12,0,0
2024-08-12 11:00:00,38.23,"37,4",39,"33,93",2024-08-12,0,0
2024-08-12 12:00:00,38.69,"37,6","39,2","33,08",2024-08-12,0,0
2024-08-12 13:00:00,38.7,"38,3","39,1","34,09",2024-08-12,0,0
2024-08-12 14:00:00,38.74,"38,4","39,1","33,55",2024-08-12,0,0
2024-08-12 15:00:00,38.12,"37,5","38,5","35,58",2024-08-12,0,0
2024-08-12 16:00:00,37.5,"36,6","38,4","35,63",2024-08-12,0,0
2024-08-12 17:00:00,37.07,"36,4","37,6","34,64",2024-08-12,0,0
2024-08-12 18:00:00,36.25,"35,6","36,7","30,99",2024-08-12,0,0
2024-08-12 19:00:00,35.08,"33,8","35,6","31,67",2024-08-12,0,0
2024-08-12 20:00:00,30.97,"28,4","33,1","38,6",2024-08-12,0,0
2024-08-12 21:00:00,26.71,"25,3","27,9","47,67",2024-08-12,0,0
2024-08-12 22:00:00,24.25,"23,7",25,"54,43",2024-08-12,0,0
2024-08-12 23:00:00,23.15,"22,6","23,6","55,36",2024-08-12,0,0
2024-08-13 00:00:00,22.21,"21,9","22,5","57,05",2024-08-13,0,0
2024-08-13 01:00:00,21.45,"21,1",22,"58,29",2024-08-13,0,0
2024-08-13 02:00:00,20.85,"20,7","21,1","58,81",2024-08-13,0,0
2024-08-13 03:00:00,20.41,"20,1","20,8","59,65",2024-08-13,0,0
2024-08-13 04:00:00,20.01,"19,9","20,1","59,27",2024-08-13,0,0
2024-08-13 05:00:00,19.95,"19,9",20,"60,2",2024-08-13,0,0
2024-08-13 06:00:00,20.14,20,"20,5","59,71",2024-08-13,0,0
2024-08-13 07:00:00,20.25,20,"20,8","62,67",2024-08-13,0,0
2024-08-13 08:00:00,23.86,"21,1","27,4","56,58",2024-08-13,0,0
2024-08-13 09:00:00,32.01,"27,9","34,2","40,91",2024-08-13,0,0
2024-08-13 10:00:00,34.86,"34,3","35,9","37,23",2024-08-13,0,0
2024-08-13 11:00:00,36.86,"35,7","37,9","33,09",2024-08-13,0,0
2024-08-13 12:00:00,37.2,"36,7","37,7","33,04",2024-08-13,0,0
2024-08-13 13:00:00,37.55,"37,2","38,1","30,62",2024-08-13,0,0
2024-08-13 14:00:00,38.28,"37,3","39,3","30,07",2024-08-13,0,0
2024-08-13 15:00:00,38.47,"37,9","38,9","31,49",2024-08-13,0,0
2024-08-13 16:00:00,37.88,37,"38,5","32,23",2024-08-13,0,0
2024-08-13 17:00:00,37.23,"36,1","38,1","33,75",2024-08-13,0,0
2024-08-13 18:00:00,35.68,"34,4","36,8","37,4",2024-08-13,0,0
2024-08-13 19:00:00,34.46,33,"35,3","43,75",2024-08-13,0,0
2024-08-13 20:00:00,29.7,"28,2","32,2","55,45",2024-08-13,0,0
2024-08-13 21:00:00,26.62,"25,4","27,9","64,37",2024-08-13,0,0
2024-08-13 22:00:00,25.65,"25,3",26,"68,94",2024-08-13,0,0
2024-08-13 23:00:00,24.21,"23,4",25,"76,53",2024-08-13,0,0
2024-08-14 00:00:00,22.55,"21,9","23,2","80,6",2024-08-14,0,0
2024-08-14 01:00:00,21.65,"21,2","21,9","84,86",2024-08-14,0,0
2024-08-14 02:00:00,21.12,"20,8","21,4","86,64",2024-08-14,0,0
2024-08-14 03:00:00,20.69,"20,5","20,8","88,77",2024-08-14,0,0
2024-08-14 04:00:00,20.69,"20,5","20,8","90,37",2024-08-14,0,0
2024-08-14 05:00:00,20.29,"19,9","20,7","90,59",2024-08-14,0,0
2024-08-14 06:00:00,19.74,"19,5","19,9","91,38",2024-08-14,0,0
2024-08-14 07:00:00,19.83,"19,5","20,6","92,12",2024-08-14,0,0
2024-08-14 08:00:00,24.01,21,"27,6","79,21",2024-08-14,0,0
2024-08-14 09:00:00,31.06,"28,8","33,5","55,28",2024-08-14,0,0
2024-08-14 10:00:00,34.7,"33,8","35,4","39,2",2024-08-14,0,0
2024-08-14 11:00:00,35.97,"35,4","36,7","34,08",2024-08-14,0,0
2024-08-14 12:00:00,35.65,"34,3","36,4","38,2",2024-08-14,0,0
2024-08-14 13:00:00,36.04,"35,4",37,"37,41",2024-08-14,0,0
2024-08-14 14:00:00,36.36,"35,9","36,9","34,69",2024-08-14,0,0
2024-08-14 15:00:00,36.55,"35,7","37,3","34,32",2024-08-14,0,0
2024-08-14 16:00:00,36.45,"35,6",37,"34,63",2024-08-14,0,0
2024-08-14 17:00:00,36.25,"35,8","36,8","35,6",2024-08-14,0,0
2024-08-14 18:00:00,34.98,"32,8",36,"37,25",2024-08-14,0,0
2024-08-14 19:00:00,31.13,"29,5","32,4","48,19",2024-08-14,0,0
2024-08-14 20:00:00,27.59,"26,4",29,"69,15",2024-08-14,0,0
2024-08-14 21:00:00,24.94,"23,9","26,1","79,97",2024-08-14,0,0
2024-08-14 22:00:00,22.99,"22,3","23,7","84,58",2024-08-14,0,0
2024-08-14 23:00:00,21.71,"21,2","22,2","84,36",2024-08-14,0,0
2024-08-15 00:00:00,20.78,"20,2","21,2","83,59",2024-08-15,0,0
2024-08-15 00:00:00,20.78,"20,2","21,2","83,59",2024-08-15,0,0
2024-08-15 01:00:00,20.47,"20,2","20,7","83,69",2024-08-15,0,0
2024-08-15 01:00:00,20.47,"20,2","20,7","83,69",2024-08-15,0,0
2024-08-15 02:00:00,20.79,"20,4","21,1","86,62",2024-08-15,0,0
2024-08-15 02:00:00,20.79,"20,4","21,1","86,62",2024-08-15,0,0
2024-08-15 03:00:00,20.6,"20,3","21,1","89,13",2024-08-15,0,0
2024-08-15 03:00:00,20.6,"20,3","21,1","89,13",2024-08-15,0,0
2024-08-15 04:00:00,20.03,"19,8","20,2","92,54",2024-08-15,0,0
2024-08-15 04:00:00,20.03,"19,8","20,2","92,54",2024-08-15,0,0
2024-08-15 05:00:00,19.51,"19,2","19,8","91,55",2024-08-15,0,0
2024-08-15 05:00:00,19.51,"19,2","19,8","91,55",2024-08-15,0,0
2024-08-15 06:00:00,19.24,19,"19,5","87,05",2024-08-15,0,0
2024-08-15 06:00:00,19.24,19,"19,5","87,05",2024-08-15,0,0
2024-08-15 07:00:00,20.15,"19,5","21,4","79,7",2024-08-15,0,0
2024-08-15 07:00:00,20.15,"19,5","21,4","79,7",2024-08-15,0,0
2024-08-15 08:00:00,24.41,"21,8","27,5","64,67",2024-08-15,0,0
2024-08-15 08:00:00,24.41,"21,8","27,5","64,67",2024-08-15,0,0
2024-08-15 09:00:00,30.75,"28,5","32,7","44,4",2024-08-15,0,0
2024-08-15 09:00:00,30.75,"28,5","32,7","44,4",2024-08-15,0,0
2024-08-15 10:00:00,32.92,"32,1","33,6","37,31",2024-08-15,0,0
2024-08-15 10:00:00,32.92,"32,1","33,6","37,31",2024-08-15,0,0
2024-08-15 11:00:00,33.19,"32,6","34,4","36,76",2024-08-15,0,0
2024-08-15 11:00:00,33.19,"32,6","34,4","36,76",2024-08-15,0,0
2024-08-15 12:00:00,34.58,"32,7","35,3","38,84",2024-08-15,0,0
2024-08-15 12:00:00,34.58,"32,7","35,3","38,84",2024-08-15,0,0
2024-08-15 13:00:00,34.96,"33,7","35,8","41,99",2024-08-15,0,0
2024-08-15 13:00:00,34.96,"33,7","35,8","41,99",2024-08-15,0,0
2024-08-15 14:00:00,31.55,"28,2","34,7","54,42",2024-08-15,0,0
2024-08-15 14:00:00,31.55,"28,2","34,7","54,42",2024-08-15,0,0
2024-08-15 15:00:00,27.03,"26,1","27,8","66,99",2024-08-15,0,0
2024-08-15 15:00:00,27.03,"26,1","27,8","66,99",2024-08-15,0,0
2024-08-15 16:00:00,29.37,"26,2","30,9","54,78",2024-08-15,0,0
2024-08-15 16:00:00,29.37,"26,2","30,9","54,78",2024-08-15,0,0
2024-08-15 17:00:00,29.25,"28,4","29,8","51,06",2024-08-15,0,0
2024-08-15 17:00:00,29.25,"28,4","29,8","51,06",2024-08-15,0,0
2024-08-15 18:00:00,27.12,"26,3","28,2","60,66",2024-08-15,0,0
2024-08-15 18:00:00,27.12,"26,3","28,2","60,66",2024-08-15,0,0
2024-08-15 19:00:00,26.07,"25,9","26,2","68,5",2024-08-15,0,0
2024-08-15 19:00:00,26.07,"25,9","26,2","68,5",2024-08-15,0,0
2024-08-15 20:00:00,25.68,"25,2","26,1","64,96",2024-08-15,0,0
2024-08-15 20:00:00,25.68,"25,2","26,1","64,96",2024-08-15,0,0
2024-08-15 21:00:00,24.5,"24,2",25,"65,17",2024-08-15,0,0
2024-08-15 21:00:00,24.5,"24,2",25,"65,17",2024-08-15,0,0
2024-08-15 22:00:00,23.63,"23,3","24,1","69,8",2024-08-15,0,0
2024-08-15 22:00:00,23.63,"23,3","24,1","69,8",2024-08-15,0,0
2024-08-15 23:00:00,22.58,"22,1","23,1","75,02",2024-08-15,0,0
2024-08-15 23:00:00,22.58,"22,1","23,1","75,02",2024-08-15,0,0
2024-08-16 00:00:00,21.91,"21,5","22,2","77,65",2024-08-16,0,0
2024-08-16 01:00:00,21.1,"20,8","21,4","79,58",2024-08-16,0,0
2024-08-16 02:00:00,20.58,"20,5","20,7","80,6",2024-08-16,0,0
2024-08-16 03:00:00,20.26,"20,1","20,5","81,67",2024-08-16,0,0
2024-08-16 04:00:00,19.93,"19,8","20,1","84,23",2024-08-16,0,0
2024-08-16 05:00:00,19.95,"19,8","20,1","84,84",2024-08-16,0,0
2024-08-16 06:00:00,19.84,"19,7","20,1","84,98",2024-08-16,0,0
2024-08-16 07:00:00,20.14,"19,8","20,8","85,32",2024-08-16,0,0
2024-08-16 08:00:00,22.51,"21,1","24,5","79,91",2024-08-16,0,0
2024-08-16 09:00:00,28.83,"25,6","30,9","56,36",2024-08-16,0,0
2024-08-16 10:00:00,30.75,"30,2","31,3","50,05",2024-08-16,0,0
2024-08-16 11:00:00,33.29,"31,6","34,2","41,95",2024-08-16,0,0
2024-08-16 12:00:00,33.4,"32,6","34,1","40,6",2024-08-16,0,0
2024-08-16 13:00:00,33.51,"31,9","35,5","43,32",2024-08-16,0,0
2024-08-16 14:00:00,36.03,"34,8",37,"37,48",2024-08-16,0,0
2024-08-16 15:00:00,34.53,"33,5",36,"45,2",2024-08-16,0,0
2024-08-16 16:00:00,35.85,"35,4","36,1","39,73",2024-08-16,0,0
2024-08-16 17:00:00,36.18,"35,5",37,"36,24",2024-08-16,0,0
2024-08-16 18:00:00,34.1,"32,4",37,"40,58",2024-08-16,0,0
2024-08-16 19:00:00,31.47,"29,7","32,4","45,2",2024-08-16,0,0
2024-08-16 20:00:00,28.26,27,"29,4","55,75",2024-08-16,0,0
2024-08-16 21:00:00,25.75,"24,9","26,8","64,25",2024-08-16,0,0
2024-08-16 22:00:00,24.75,"24,3",25,"68,76",2024-08-16,0,0
2024-08-16 23:00:00,24.03,"23,9","24,2","74,01",2024-08-16,0,0
2024-08-17 00:00:00,24.6,"23,9",25,"75,79",2024-08-17,0,0
2024-08-17 01:00:00,24.75,"24,6","24,9","73,91",2024-08-17,0,0
2024-08-17 02:00:00,24.83,"24,5","25,2","72,89",2024-08-17,0,0
2024-08-17 03:00:00,24.31,"23,9",25,"75,17",2024-08-17,0,0
2024-08-17 04:00:00,22.76,"22,2","23,8","80,95",2024-08-17,0,0
2024-08-17 05:00:00,21.35,"20,6","22,1","83,02",2024-08-17,0,0
2024-08-17 06:00:00,19.95,"19,3","20,5","86,32",2024-08-17,0,0
2024-08-17 07:00:00,19.81,"19,3","20,9","89,94",2024-08-17,0,0
2024-08-17 08:00:00,24.17,"21,3",27,"77,87",2024-08-17,0,0
2024-08-17 09:00:00,27.91,"27,6","28,6","64,22",2024-08-17,0,0
2024-08-17 10:00:00,30.82,"28,2","33,5","54,85",2024-08-17,0,0
2024-08-17 11:00:00,33.66,"32,4","34,5","40,01",2024-08-17,0,0
2024-08-17 12:00:00,33.15,"31,1","35,1","44,71",2024-08-17,0,0
2024-08-17 13:00:00,33.64,"31,5","35,1","41,63",2024-08-17,0,0
2024-08-17 14:00:00,34.23,"32,9","34,9","38,1",2024-08-17,0,0
2024-08-17 15:00:00,33.36,"32,6","34,1","40,03",2024-08-17,0,0
2024-08-17 16:00:00,31.68,30,"33,8","46,08",2024-08-17,0,0
2024-08-17 17:00:00,31.75,"29,9","32,8","49,79",2024-08-17,0,0
2024-08-17 18:00:00,30.63,"29,6","33,1","52,22",2024-08-17,0,0
2024-08-17 19:00:00,29.88,"28,1","30,5","54,83",2024-08-17,0,0
2024-08-17 20:00:00,27.06,"26,1",28,"63,29",2024-08-17,0,0
2024-08-17 21:00:00,24.63,"23,5","25,8","72,16",2024-08-17,0,0
2024-08-17 22:00:00,22.46,"21,8","23,2","80,12",2024-08-17,0,0
2024-08-17 23:00:00,21.27,"21,1","21,7","85,42",2024-08-17,0,0
2024-08-18 00:00:00,20.64,"20,5",21,"88,29",2024-08-18,0,0
2024-08-18 01:00:00,20.2,20,"20,5","90,44",2024-08-18,0,0
2024-08-18 02:00:00,19.79,"19,7","19,9","92,58",2024-08-18,0,0
2024-08-18 03:00:00,19.53,"19,4","19,7",94,2024-08-18,0,0
2024-08-18 04:00:00,19.37,"19,2","19,6","95,25",2024-08-18,0,0
2024-08-18 05:00:00,19.32,"19,2","19,6","96,25",2024-08-18,0,0
2024-08-18 06:00:00,19.82,"19,7","20,1","96,35",2024-08-18,0,0
2024-08-18 07:00:00,20.2,"19,6",21,"95,6",2024-08-18,0,0
2024-08-18 08:00:00,22.49,"21,3","24,7","87,76",2024-08-18,0,0
2024-08-18 09:00:00,27.18,"25,4","28,6","66,38",2024-08-18,0,0
2024-08-18 10:00:00,29.2,"27,6","30,4","60,33",2024-08-18,0,0
2024-08-18 11:00:00,31.39,"27,9","33,8","55,27",2024-08-18,0,0
2024-08-18 12:00:00,28.65,"26,3","31,1","62,78",2024-08-18,0,0
2024-08-18 13:00:00,24.88,"22,8","26,5","76,54",2024-08-18,0,0
2024-08-18 14:00:00,21.78,"20,5","22,6","88,93",2024-08-18,0,0
2024-08-18 15:00:00,24.25,"22,2","27,3","85,37",2024-08-18,0,0
2024-08-18 16:00:00,28.58,"26,9","30,2","67,93",2024-08-18,0,0
2024-08-18 17:00:00,24.47,"22,1","28,4","80,33",2024-08-18,0,0
2024-08-18 18:00:00,25.11,24,26,"87,47",2024-08-18,0,0
2024-08-18 19:00:00,25.11,"24,3","26,2","82,52",2024-08-18,0,0
2024-08-18 20:00:00,22.99,"22,2","24,7","85,95",2024-08-18,0,0
2024-08-18 21:00:00,22.05,"21,8","22,2","86,7",2024-08-18,0,0
2024-08-18 22:00:00,21.7,"21,6","21,8","86,7",2024-08-18,0,0
2024-08-18 23:00:00,21.54,"20,9","21,8","85,33",2024-08-18,0,0
2024-08-19 00:00:00,20.45,"20,2","20,8","89,21",2024-08-19,0,0
2024-08-19 01:00:00,20.24,20,"20,5",90,2024-08-19,0,0
2024-08-19 02:00:00,20.11,"19,7","20,3","90,18",2024-08-19,0,0
2024-08-19 03:00:00,19.2,"18,8","19,6","91,19",2024-08-19,0,0
2024-08-19 04:00:00,18.81,"18,6","19,1","91,41",2024-08-19,0,0
2024-08-19 05:00:00,19.33,"18,9","19,5","89,43",2024-08-19,0,0
2024-08-19 06:00:00,18.38,"18,1","18,8","92,02",2024-08-19,0,0
2024-08-19 07:00:00,19.36,"18,6","19,9","90,28",2024-08-19,0,0
2024-08-19 08:00:00,20.47,20,21,"88,54",2024-08-19,0,0
2024-08-19 09:00:00,23.85,"21,3","26,9","77,43",2024-08-19,0,0
2024-08-19 10:00:00,27.99,27,"29,7","54,45",2024-08-19,0,0
2024-08-19 11:00:00,29.95,"28,6","30,8","47,95",2024-08-19,0,0
2024-08-19 12:00:00,30.07,"29,2","31,6","44,51",2024-08-19,0,0
2024-08-19 13:00:00,29.97,"29,2","30,7","44,78",2024-08-19,0,0
2024-08-19 14:00:00,30.45,29,"31,9","45,17",2024-08-19,0,0
2024-08-19 15:00:00,26.09,"24,4","29,4","65,42",2024-08-19,0,0
2024-08-19 16:00:00,24.69,"24,3","25,5","79,61",2024-08-19,0,0
2024-08-19 17:00:00,24.67,"23,9","25,5","68,68",2024-08-19,0,0
2024-08-19 18:00:00,24.52,24,"24,9","67,74",2024-08-19,0,0
2024-08-19 19:00:00,23.64,"22,9","24,3","72,58",2024-08-19,0,0
2024-08-19 20:00:00,21.73,"20,6","22,7","82,27",2024-08-19,0,0
2024-08-19 21:00:00,20.38,"20,2","20,5","85,82",2024-08-19,0,0
2024-08-19 22:00:00,19.69,19,"20,6","87,87",2024-08-19,0,0
2024-08-19 23:00:00,18.49,"18,2","18,9","91,86",2024-08-19,0,0
2024-08-20 00:00:00,17.86,"17,6","18,2","93,7",2024-08-20,0,0
2024-08-20 01:00:00,17.6,"17,4","17,8","95,35",2024-08-20,0,0
2024-08-20 02:00:00,17.4,"17,3","17,5","96,37",2024-08-20,0,0
2024-08-20 03:00:00,17.3,"17,3","17,3","97,03",2024-08-20,0,0
2024-08-20 04:00:00,17.18,"17,1","17,3","97,52",2024-08-20,0,0
2024-08-20 05:00:00,17.02,"16,9","17,3","97,84",2024-08-20,0,0
2024-08-20 06:00:00,16.92,"16,8","17,1","97,92",2024-08-20,0,0
2024-08-20 07:00:00,17.23,17,"17,8","97,78",2024-08-20,0,0
2024-08-20 08:00:00,20.13,"17,9","23,3","90,56",2024-08-20,0,0
2024-08-20 09:00:00,27.34,"24,5","29,3","59,04",2024-08-20,0,0
2024-08-20 10:00:00,29.9,"29,3","30,4","48,5",2024-08-20,0,0
2024-08-20 11:00:00,30.58,"29,5","31,6","46,25",2024-08-20,0,0
2024-08-20 12:00:00,31.17,"30,4","31,9","45,71",2024-08-20,0,0
2024-08-20 13:00:00,31.63,"29,7","33,2","44,61",2024-08-20,0,0
2024-08-20 14:00:00,29.46,"28,9",30,"50,89",2024-08-20,0,0
2024-08-20 15:00:00,31.68,"29,7","33,2","45,97",2024-08-20,0,0
2024-08-20 16:00:00,30.28,"29,4","31,7","47,93",2024-08-20,0,0
2024-08-20 17:00:00,28.84,"28,2","30,6","55,45",2024-08-20,0,0
2024-08-20 18:00:00,29.28,"28,3","30,5","58,16",2024-08-20,0,0
2024-08-20 19:00:00,27.38,26,"28,4","64,62",2024-08-20,0,0
2024-08-20 20:00:00,25.44,25,"25,9","73,32",2024-08-20,0,0
2024-08-20 21:00:00,24.54,"24,2",25,"76,61",2024-08-20,0,0
2024-08-20 22:00:00,23.94,"23,7","24,1","80,18",2024-08-20,0,0
2024-08-20 23:00:00,23.01,"22,6","23,6","84,15",2024-08-20,0,0
2024-08-21 00:00:00,22.35,"22,1","22,6","87,24",2024-08-21,0,0
2024-08-21 00:00:00,22.35,"22,1","22,6","87,24",2024-08-21,0,0
2024-08-21 01:00:00,21.81,"21,5",22,"88,98",2024-08-21,0,0
2024-08-21 01:00:00,21.81,"21,5",22,"88,98",2024-08-21,0,0
2024-08-21 02:00:00,20.92,"20,6","21,4","91,58",2024-08-21,0,0
2024-08-21 02:00:00,20.92,"20,6","21,4","91,58",2024-08-21,0,0
2024-08-21 03:00:00,21.15,21,"21,2","93,19",2024-08-21,0,0
2024-08-21 03:00:00,21.15,21,"21,2","93,19",2024-08-21,0,0
2024-08-21 04:00:00,20.87,"20,2","21,3","94,27",2024-08-21,0,0
2024-08-21 04:00:00,20.87,"20,2","21,3","94,27",2024-08-21,0,0
2024-08-21 05:00:00,20.09,"19,8","20,3","95,93",2024-08-21,0,0
2024-08-21 05:00:00,20.09,"19,8","20,3","95,93",2024-08-21,0,0
2024-08-21 06:00:00,19.67,"19,4","19,9","96,38",2024-08-21,0,0
2024-08-21 06:00:00,19.67,"19,4","19,9","96,38",2024-08-21,0,0
2024-08-21 07:00:00,19.77,"19,4","20,6","97,36",2024-08-21,0,0
2024-08-21 07:00:00,19.77,"19,4","20,6","97,36",2024-08-21,0,0
2024-08-21 08:00:00,23.28,"21,4","25,3","93,71",2024-08-21,0,0
2024-08-21 08:00:00,23.28,"21,4","25,3","93,71",2024-08-21,0,0
2024-08-21 09:00:00,27.49,"26,1","28,4","74,76",2024-08-21,0,0
2024-08-21 09:00:00,27.49,"26,1","28,4","74,76",2024-08-21,0,0
2024-08-21 10:00:00,29.45,"28,6","30,5","61,47",2024-08-21,0,0
2024-08-21 10:00:00,29.45,"28,6","30,5","61,47",2024-08-21,0,0
2024-08-21 11:00:00,30.64,"29,5","31,5","54,95",2024-08-21,0,0
2024-08-21 11:00:00,30.64,"29,5","31,5","54,95",2024-08-21,0,0
2024-08-21 12:00:00,31.6,"29,4","33,1","50,57",2024-08-21,0,0
2024-08-21 12:00:00,31.6,"29,4","33,1","50,57",2024-08-21,0,0
2024-08-21 13:00:00,31.98,"31,3","32,7","49,93",2024-08-21,0,0
2024-08-21 13:00:00,31.98,"31,3","32,7","49,93",2024-08-21,0,0
2024-08-21 14:00:00,31.88,31,"32,9","52,59",2024-08-21,0,0
2024-08-21 14:00:00,31.88,31,"32,9","52,59",2024-08-21,0,0
2024-08-21 15:00:00,32.64,"31,8","33,5","49,93",2024-08-21,0,0
2024-08-21 15:00:00,32.64,"31,8","33,5","49,93",2024-08-21,0,0
2024-08-21 16:00:00,32.75,"32,1","33,2","45,29",2024-08-21,0,0
2024-08-21 16:00:00,32.75,"32,1","33,2","45,29",2024-08-21,0,0
2024-08-21 17:00:00,33.09,"32,2",34,"43,01",2024-08-21,0,0
2024-08-21 17:00:00,33.09,"32,2",34,"43,01",2024-08-21,0,0
2024-08-21 18:00:00,31.29,"29,9",32,"46,99",2024-08-21,0,0
2024-08-21 18:00:00,31.29,"29,9",32,"46,99",2024-08-21,0,0
2024-08-21 19:00:00,29.67,"29,3","30,1","51,48",2024-08-21,0,0
2024-08-21 19:00:00,29.67,"29,3","30,1","51,48",2024-08-21,0,0
2024-08-21 20:00:00,26.78,"25,6","29,2","57,49",2024-08-21,0,0
2024-08-21 20:00:00,26.78,"25,6","29,2","57,49",2024-08-21,0,0
2024-08-21 21:00:00,25.18,"24,7","25,6","60,1",2024-08-21,0,0
2024-08-21 21:00:00,25.18,"24,7","25,6","60,1",2024-08-21,0,0
2024-08-21 22:00:00,23.75,"22,8","24,6","66,4",2024-08-21,0,0
2024-08-21 22:00:00,23.75,"22,8","24,6","66,4",2024-08-21,0,0
2024-08-21 23:00:00,23.17,"22,6","23,7","67,25",2024-08-21,0,0
2024-08-21 23:00:00,23.17,"22,6","23,7","67,25",2024-08-21,0,0
2024-08-22 00:00:00,21.95,"21,1","22,9","72,67",2024-08-22,0,0
2024-08-22 01:00:00,20.68,"20,2","21,1","78,39",2024-08-22,0,0
2024-08-22 02:00:00,19.93,"19,5","20,2","82,05",2024-08-22,0,0
2024-08-22 03:00:00,19.32,"19,2","19,4","86,05",2024-08-22,0,0
2024-08-22 04:00:00,19.04,"18,9","19,3","88,38",2024-08-22,0,0
2024-08-22 05:00:00,18.95,"18,9",19,"87,45",2024-08-22,0,0
2024-08-22 06:00:00,18.64,"18,5","18,8","87,18",2024-08-22,0,0
2024-08-22 07:00:00,18.85,"18,4","19,9","89,06",2024-08-22,0,0
2024-08-22 08:00:00,22.15,"20,1","25,2","80,54",2024-08-22,0,0
2024-08-22 09:00:00,29.48,"26,1","31,3","54,87",2024-08-22,0,0
2024-08-22 10:00:00,32.65,"31,8","33,6","42,7",2024-08-22,0,0
2024-08-22 11:00:00,34.11,33,"35,4","40,58",2024-08-22,0,0
2024-08-22 12:00:00,33.78,33,"34,6","40,6",2024-08-22,0,0
2024-08-22 13:00:00,34.13,"33,5","34,7","42,18",2024-08-22,0,0
2024-08-22 14:00:00,33.39,"32,6","34,2","48,45",2024-08-22,0,0
2024-08-22 15:00:00,33.75,33,"34,4","46,12",2024-08-22,0,0
2024-08-22 16:00:00,34.7,34,"35,3","42,73",2024-08-22,0,0
